:START_ID,:END_ID,relation,:TYPE
30825,10046,ºæ,ºæ
30001,10046,ºæ,ºæ
30004,10046,ºæ,ºæ
30826,10046,ºæ,ºæ
30827,10046,ºæ,ºæ
30828,10046,ºæ,ºæ
30198,10046,ºæ,ºæ
30829,10046,ºæ,ºæ
30830,10046,ºæ,ºæ
30831,10046,ºæ,ºæ
30832,10046,ºæ,ºæ
30833,10046,ºæ,ºæ
30834,10046,ºæ,ºæ
30835,10046,ºæ,ºæ
30836,10046,ºæ,ºæ
30837,10046,ºæ,ºæ
30838,10046,ºæ,ºæ
30839,10046,ºæ,ºæ
30840,10046,ºæ,ºæ
30007,10047,ºæ,ºæ
30266,10047,ºæ,ºæ
30841,10047,ºæ,ºæ
30842,10047,ºæ,ºæ
30843,10047,ºæ,ºæ
30844,10047,ºæ,ºæ
30845,10047,ºæ,ºæ
30846,10047,ºæ,ºæ
30847,10048,ºæ,ºæ
30848,10048,ºæ,ºæ
30173,10048,ºæ,ºæ
30849,10048,ºæ,ºæ
30850,10048,ºæ,ºæ
30851,10048,ºæ,ºæ
30852,10048,ºæ,ºæ
30853,10048,ºæ,ºæ
30854,10048,ºæ,ºæ
30855,10048,ºæ,ºæ
30856,10048,ºæ,ºæ
30857,10048,ºæ,ºæ
30858,10048,ºæ,ºæ
30859,10048,ºæ,ºæ
30860,10048,ºæ,ºæ
30861,10048,ºæ,ºæ
30862,10048,ºæ,ºæ
30863,10048,ºæ,ºæ
30864,10048,ºæ,ºæ
30865,10048,ºæ,ºæ
30866,10049,ºæ,ºæ
30240,10049,ºæ,ºæ
30867,10049,ºæ,ºæ
30868,10049,ºæ,ºæ
30869,10049,ºæ,ºæ
30870,10049,ºæ,ºæ
30871,10049,ºæ,ºæ
30872,10049,ºæ,ºæ
30873,10049,ºæ,ºæ
30874,10049,ºæ,ºæ
30875,10049,ºæ,ºæ
30876,10049,ºæ,ºæ
30877,10049,ºæ,ºæ
30878,10049,ºæ,ºæ
30879,10049,ºæ,ºæ
30880,10049,ºæ,ºæ
30107,10049,ºæ,ºæ
30881,10049,ºæ,ºæ
30882,10049,ºæ,ºæ
30883,10049,ºæ,ºæ
30884,10049,ºæ,ºæ
30885,10049,ºæ,ºæ
30886,10049,ºæ,ºæ
30887,10049,ºæ,ºæ
30888,10049,ºæ,ºæ
30889,10049,ºæ,ºæ
30890,10049,ºæ,ºæ
30891,10049,ºæ,ºæ
30892,10049,ºæ,ºæ
30893,10049,ºæ,ºæ
30894,10049,ºæ,ºæ
30895,10049,ºæ,ºæ
30896,10050,ºæ,ºæ
30897,10050,ºæ,ºæ
30898,10050,ºæ,ºæ
30899,10050,ºæ,ºæ
30900,10050,ºæ,ºæ
30901,10050,ºæ,ºæ
30902,10050,ºæ,ºæ
30903,10050,ºæ,ºæ
30904,10050,ºæ,ºæ
30905,10050,ºæ,ºæ
30906,10050,ºæ,ºæ
30907,10050,ºæ,ºæ
30908,10050,ºæ,ºæ
30909,10050,ºæ,ºæ
30910,10050,ºæ,ºæ
30911,10050,ºæ,ºæ
30912,10051,ºæ,ºæ
30913,10051,ºæ,ºæ
30914,10051,ºæ,ºæ
30915,10051,ºæ,ºæ
30916,10051,ºæ,ºæ
30917,10051,ºæ,ºæ
30918,10051,ºæ,ºæ
30919,10051,ºæ,ºæ
30920,10051,ºæ,ºæ
30921,10051,ºæ,ºæ
30922,10051,ºæ,ºæ
30923,10052,ºæ,ºæ
30924,10052,ºæ,ºæ
30925,10052,ºæ,ºæ
30926,10052,ºæ,ºæ
30927,10052,ºæ,ºæ
30928,10052,ºæ,ºæ
30929,10052,ºæ,ºæ
30930,10052,ºæ,ºæ
30931,10052,ºæ,ºæ
30932,10052,ºæ,ºæ
30933,10052,ºæ,ºæ
30934,10052,ºæ,ºæ
30935,10052,ºæ,ºæ
30936,10052,ºæ,ºæ
30937,10052,ºæ,ºæ
30938,10052,ºæ,ºæ
30939,10052,ºæ,ºæ
30940,10052,ºæ,ºæ
30941,10052,ºæ,ºæ
30942,10052,ºæ,ºæ
30943,10052,ºæ,ºæ
30944,10052,ºæ,ºæ
30945,10052,ºæ,ºæ
30946,10052,ºæ,ºæ
30947,10052,ºæ,ºæ
30948,10053,ºæ,ºæ
30778,10053,ºæ,ºæ
30949,10053,ºæ,ºæ
30950,10053,ºæ,ºæ
30951,10053,ºæ,ºæ
30952,10053,ºæ,ºæ
30953,10053,ºæ,ºæ
30954,10053,ºæ,ºæ
30955,10053,ºæ,ºæ
30956,10053,ºæ,ºæ
30957,10053,ºæ,ºæ
30958,10053,ºæ,ºæ
30959,10053,ºæ,ºæ
30960,10053,ºæ,ºæ
30961,10054,ºæ,ºæ
30962,10054,ºæ,ºæ
30963,10054,ºæ,ºæ
30964,10054,ºæ,ºæ
30965,10054,ºæ,ºæ
30966,10054,ºæ,ºæ
30967,10054,ºæ,ºæ
30968,10055,ºæ,ºæ
30440,10055,ºæ,ºæ
30969,10055,ºæ,ºæ
30970,10055,ºæ,ºæ
30971,10055,ºæ,ºæ
30972,10055,ºæ,ºæ
30973,10055,ºæ,ºæ
30974,10055,ºæ,ºæ
30975,10055,ºæ,ºæ
30976,10055,ºæ,ºæ
30977,10055,ºæ,ºæ
30978,10055,ºæ,ºæ
30979,10055,ºæ,ºæ
30910,10055,ºæ,ºæ
30980,10055,ºæ,ºæ
30981,10056,ºæ,ºæ
30982,10056,ºæ,ºæ
30983,10056,ºæ,ºæ
30015,10056,ºæ,ºæ
30984,10056,ºæ,ºæ
30985,10056,ºæ,ºæ
30986,10056,ºæ,ºæ
30987,10056,ºæ,ºæ
30988,10056,ºæ,ºæ
30989,10056,ºæ,ºæ
30990,10056,ºæ,ºæ
30991,10056,ºæ,ºæ
30992,10056,ºæ,ºæ
30993,10056,ºæ,ºæ
30994,10056,ºæ,ºæ
30995,10056,ºæ,ºæ
30996,10056,ºæ,ºæ
30997,10056,ºæ,ºæ
30998,10056,ºæ,ºæ
30999,10056,ºæ,ºæ
31000,10056,ºæ,ºæ
31001,10056,ºæ,ºæ
31002,10056,ºæ,ºæ
31003,10056,ºæ,ºæ
31004,10056,ºæ,ºæ
31005,10056,ºæ,ºæ
31006,10056,ºæ,ºæ
31007,10056,ºæ,ºæ
31008,10057,ºæ,ºæ
31009,10057,ºæ,ºæ
31010,10057,ºæ,ºæ
30785,10058,ºæ,ºæ
30422,10058,ºæ,ºæ
31011,10058,ºæ,ºæ
31012,10058,ºæ,ºæ
31013,10058,ºæ,ºæ
31014,10058,ºæ,ºæ
31015,10058,ºæ,ºæ
31016,10058,ºæ,ºæ
31017,10058,ºæ,ºæ
31018,10058,ºæ,ºæ
31019,10058,ºæ,ºæ
31020,10058,ºæ,ºæ
31021,10058,ºæ,ºæ
31022,10058,ºæ,ºæ
31023,10058,ºæ,ºæ
31024,10058,ºæ,ºæ
30948,10059,ºæ,ºæ
31025,10059,ºæ,ºæ
31026,10059,ºæ,ºæ
31027,10059,ºæ,ºæ
31028,10059,ºæ,ºæ
31029,10059,ºæ,ºæ
31030,10059,ºæ,ºæ
31031,10059,ºæ,ºæ
30919,10059,ºæ,ºæ
31032,10059,ºæ,ºæ
30655,10059,ºæ,ºæ
31033,10059,ºæ,ºæ
31034,10059,ºæ,ºæ
31035,10059,ºæ,ºæ
31036,10060,ºæ,ºæ
31037,10060,ºæ,ºæ
30643,10060,ºæ,ºæ
31038,10060,ºæ,ºæ
31039,10060,ºæ,ºæ
30265,10060,ºæ,ºæ
31040,10060,ºæ,ºæ
30657,10060,ºæ,ºæ
31041,10060,ºæ,ºæ
31042,10060,ºæ,ºæ
31043,10060,ºæ,ºæ
31044,10060,ºæ,ºæ
31045,10060,ºæ,ºæ
31046,10060,ºæ,ºæ
31047,10060,ºæ,ºæ
31048,10060,ºæ,ºæ
31049,10060,ºæ,ºæ
31050,10061,ºæ,ºæ
31051,10061,ºæ,ºæ
31052,10061,ºæ,ºæ
31053,10061,ºæ,ºæ
31054,10061,ºæ,ºæ
31055,10061,ºæ,ºæ
31056,10061,ºæ,ºæ
31057,10061,ºæ,ºæ
31058,10061,ºæ,ºæ
31059,10061,ºæ,ºæ
31060,10061,ºæ,ºæ
31061,10061,ºæ,ºæ
31062,10061,ºæ,ºæ
31063,10061,ºæ,ºæ
31064,10061,ºæ,ºæ
31065,10061,ºæ,ºæ
31066,10061,ºæ,ºæ
31067,10061,ºæ,ºæ
31068,10061,ºæ,ºæ
31069,10062,ºæ,ºæ
31070,10062,ºæ,ºæ
31071,10062,ºæ,ºæ
31072,10062,ºæ,ºæ
31073,10062,ºæ,ºæ
31074,10062,ºæ,ºæ
31075,10063,ºæ,ºæ
31076,10063,ºæ,ºæ
31077,10063,ºæ,ºæ
31078,10063,ºæ,ºæ
31079,10063,ºæ,ºæ
30783,10063,ºæ,ºæ
31080,10063,ºæ,ºæ
31081,10063,ºæ,ºæ
31082,10063,ºæ,ºæ
31083,10063,ºæ,ºæ
31084,10063,ºæ,ºæ
31085,10063,ºæ,ºæ
31086,10063,ºæ,ºæ
31087,10064,ºæ,ºæ
31088,10064,ºæ,ºæ
31089,10064,ºæ,ºæ
31090,10064,ºæ,ºæ
31091,10064,ºæ,ºæ
31092,10064,ºæ,ºæ
31093,10064,ºæ,ºæ
31094,10064,ºæ,ºæ
31095,10064,ºæ,ºæ
31096,10064,ºæ,ºæ
30308,10064,ºæ,ºæ
31097,10064,ºæ,ºæ
31098,10064,ºæ,ºæ
31099,10065,ºæ,ºæ
31100,10065,ºæ,ºæ
31101,10065,ºæ,ºæ
31102,10065,ºæ,ºæ
31103,10065,ºæ,ºæ
30768,10065,ºæ,ºæ
31104,10065,ºæ,ºæ
30172,10065,ºæ,ºæ
31105,10065,ºæ,ºæ
31106,10065,ºæ,ºæ
31107,10065,ºæ,ºæ
31108,10065,ºæ,ºæ
31109,10065,ºæ,ºæ
31110,10065,ºæ,ºæ
31111,10065,ºæ,ºæ
31112,10065,ºæ,ºæ
31113,10065,ºæ,ºæ
31114,10065,ºæ,ºæ
31115,10065,ºæ,ºæ
31116,10065,ºæ,ºæ
31117,10065,ºæ,ºæ
31118,10065,ºæ,ºæ
31119,10065,ºæ,ºæ
31120,10065,ºæ,ºæ
31121,10065,ºæ,ºæ
31122,10065,ºæ,ºæ
31123,10065,ºæ,ºæ
31124,10065,ºæ,ºæ
31125,10065,ºæ,ºæ
31126,10065,ºæ,ºæ
31127,10066,ºæ,ºæ
31128,10066,ºæ,ºæ
31129,10066,ºæ,ºæ
31130,10066,ºæ,ºæ
31131,10066,ºæ,ºæ
30902,10067,ºæ,ºæ
31132,10067,ºæ,ºæ
31133,10067,ºæ,ºæ
31134,10067,ºæ,ºæ
31135,10067,ºæ,ºæ
31136,10067,ºæ,ºæ
31137,10067,ºæ,ºæ
31138,10067,ºæ,ºæ
31139,10067,ºæ,ºæ
31140,10067,ºæ,ºæ
31141,10067,ºæ,ºæ
31142,10067,ºæ,ºæ
30981,10068,ºæ,ºæ
31143,10068,ºæ,ºæ
30195,10068,ºæ,ºæ
31144,10068,ºæ,ºæ
31145,10068,ºæ,ºæ
31146,10068,ºæ,ºæ
31147,10069,ºæ,ºæ
31148,10069,ºæ,ºæ
31149,10069,ºæ,ºæ
31150,10069,ºæ,ºæ
31151,10069,ºæ,ºæ
31152,10069,ºæ,ºæ
31153,10069,ºæ,ºæ
31154,10069,ºæ,ºæ
30002,10070,ºæ,ºæ
31155,10070,ºæ,ºæ
31028,10070,ºæ,ºæ
31156,10070,ºæ,ºæ
31157,10070,ºæ,ºæ
31158,10070,ºæ,ºæ
31159,10070,ºæ,ºæ
31160,10070,ºæ,ºæ
31161,10070,ºæ,ºæ
31162,10070,ºæ,ºæ
31163,10070,ºæ,ºæ
31164,10070,ºæ,ºæ
31165,10070,ºæ,ºæ
31166,10070,ºæ,ºæ
31167,10070,ºæ,ºæ
31168,10070,ºæ,ºæ
31133,10071,ºæ,ºæ
30321,10071,ºæ,ºæ
31169,10071,ºæ,ºæ
31170,10071,ºæ,ºæ
31171,10071,ºæ,ºæ
31172,10071,ºæ,ºæ
31173,10071,ºæ,ºæ
31174,10071,ºæ,ºæ
31175,10071,ºæ,ºæ
31176,10071,ºæ,ºæ
31177,10071,ºæ,ºæ
31178,10071,ºæ,ºæ
31179,10071,ºæ,ºæ
31180,10072,ºæ,ºæ
31181,10072,ºæ,ºæ
31009,10072,ºæ,ºæ
31182,10072,ºæ,ºæ
31183,10072,ºæ,ºæ
30135,10073,ºæ,ºæ
31184,10073,ºæ,ºæ
31185,10073,ºæ,ºæ
31186,10073,ºæ,ºæ
31187,10073,ºæ,ºæ
31188,10073,ºæ,ºæ
31189,10073,ºæ,ºæ
31190,10073,ºæ,ºæ
31191,10073,ºæ,ºæ
31192,10073,ºæ,ºæ
31193,10073,ºæ,ºæ
31194,10073,ºæ,ºæ
31195,10073,ºæ,ºæ
31196,10073,ºæ,ºæ
31197,10073,ºæ,ºæ
31198,10073,ºæ,ºæ
31199,10073,ºæ,ºæ
31200,10073,ºæ,ºæ
31201,10073,ºæ,ºæ
31202,10073,ºæ,ºæ
31203,10073,ºæ,ºæ
31204,10073,ºæ,ºæ
31205,10073,ºæ,ºæ
31206,10073,ºæ,ºæ
31207,10073,ºæ,ºæ
31208,10073,ºæ,ºæ
31209,10073,ºæ,ºæ
31210,10073,ºæ,ºæ
31211,10073,ºæ,ºæ
31212,10073,ºæ,ºæ
31213,10073,ºæ,ºæ
31214,10073,ºæ,ºæ
31215,10073,ºæ,ºæ
31216,10073,ºæ,ºæ
31217,10073,ºæ,ºæ
31218,10073,ºæ,ºæ
31219,10073,ºæ,ºæ
30255,10074,ºæ,ºæ
31220,10074,ºæ,ºæ
30259,10074,ºæ,ºæ
30256,10074,ºæ,ºæ
31221,10074,ºæ,ºæ
31222,10074,ºæ,ºæ
31223,10074,ºæ,ºæ
31224,10074,ºæ,ºæ
31225,10074,ºæ,ºæ
31226,10074,ºæ,ºæ
31227,10075,ºæ,ºæ
31228,10075,ºæ,ºæ
31229,10075,ºæ,ºæ
31230,10075,ºæ,ºæ
31231,10075,ºæ,ºæ
31232,10075,ºæ,ºæ
31233,10075,ºæ,ºæ
31234,10075,ºæ,ºæ
31235,10075,ºæ,ºæ
31236,10075,ºæ,ºæ
31237,10075,ºæ,ºæ
31238,10075,ºæ,ºæ
31239,10075,ºæ,ºæ
31240,10075,ºæ,ºæ
31241,10075,ºæ,ºæ
31242,10076,ºæ,ºæ
31243,10076,ºæ,ºæ
31244,10076,ºæ,ºæ
31245,10076,ºæ,ºæ
30267,10076,ºæ,ºæ
31246,10076,ºæ,ºæ
31247,10076,ºæ,ºæ
31248,10076,ºæ,ºæ
31249,10076,ºæ,ºæ
31250,10076,ºæ,ºæ
31251,10076,ºæ,ºæ
31252,10076,ºæ,ºæ
31253,10076,ºæ,ºæ
31254,10076,ºæ,ºæ
31255,10076,ºæ,ºæ
30400,10076,ºæ,ºæ
31256,10076,ºæ,ºæ
31257,10076,ºæ,ºæ
31011,10077,ºæ,ºæ
31258,10077,ºæ,ºæ
31259,10077,ºæ,ºæ
31260,10077,ºæ,ºæ
31261,10077,ºæ,ºæ
31262,10077,ºæ,ºæ
31251,10077,ºæ,ºæ
31263,10077,ºæ,ºæ
31264,10077,ºæ,ºæ
31265,10077,ºæ,ºæ
31266,10077,ºæ,ºæ
31267,10077,ºæ,ºæ
31268,10077,ºæ,ºæ
31269,10077,ºæ,ºæ
31270,10078,ºæ,ºæ
31271,10078,ºæ,ºæ
31272,10078,ºæ,ºæ
31273,10078,ºæ,ºæ
31274,10078,ºæ,ºæ
31275,10078,ºæ,ºæ
31276,10078,ºæ,ºæ
31277,10078,ºæ,ºæ
31278,10078,ºæ,ºæ
31279,10078,ºæ,ºæ
31280,10078,ºæ,ºæ
31281,10078,ºæ,ºæ
31282,10078,ºæ,ºæ
31283,10078,ºæ,ºæ
31284,10078,ºæ,ºæ
31285,10078,ºæ,ºæ
31009,10079,ºæ,ºæ
31180,10079,ºæ,ºæ
31008,10079,ºæ,ºæ
31286,10079,ºæ,ºæ
31287,10079,ºæ,ºæ
31288,10079,ºæ,ºæ
31289,10079,ºæ,ºæ
31290,10079,ºæ,ºæ
30760,10079,ºæ,ºæ
31291,10079,ºæ,ºæ
31292,10079,ºæ,ºæ
31293,10080,ºæ,ºæ
31294,10080,ºæ,ºæ
31295,10080,ºæ,ºæ
31296,10080,ºæ,ºæ
31297,10080,ºæ,ºæ
31298,10080,ºæ,ºæ
31299,10080,ºæ,ºæ
31300,10080,ºæ,ºæ
31301,10080,ºæ,ºæ
31302,10080,ºæ,ºæ
31303,10080,ºæ,ºæ
31304,10081,ºæ,ºæ
31289,10081,ºæ,ºæ
31305,10081,ºæ,ºæ
31306,10081,ºæ,ºæ
31307,10081,ºæ,ºæ
31308,10081,ºæ,ºæ
31309,10081,ºæ,ºæ
31310,10081,ºæ,ºæ
30424,10082,ºæ,ºæ
31311,10082,ºæ,ºæ
31312,10082,ºæ,ºæ
31313,10082,ºæ,ºæ
31314,10082,ºæ,ºæ
31315,10082,ºæ,ºæ
31316,10082,ºæ,ºæ
31317,10082,ºæ,ºæ
31318,10082,ºæ,ºæ
31319,10082,ºæ,ºæ
31320,10082,ºæ,ºæ
31321,10082,ºæ,ºæ
31322,10082,ºæ,ºæ
31323,10082,ºæ,ºæ
31324,10082,ºæ,ºæ
30580,10082,ºæ,ºæ
31325,10082,ºæ,ºæ
31231,10083,ºæ,ºæ
31326,10083,ºæ,ºæ
31327,10083,ºæ,ºæ
31328,10083,ºæ,ºæ
31329,10083,ºæ,ºæ
31330,10084,ºæ,ºæ
31331,10084,ºæ,ºæ
31332,10084,ºæ,ºæ
31333,10084,ºæ,ºæ
31334,10084,ºæ,ºæ
31335,10084,ºæ,ºæ
31336,10084,ºæ,ºæ
31337,10084,ºæ,ºæ
31338,10084,ºæ,ºæ
31339,10084,ºæ,ºæ
31340,10084,ºæ,ºæ
31341,10084,ºæ,ºæ
31342,10084,ºæ,ºæ
31343,10085,ºæ,ºæ
31344,10085,ºæ,ºæ
31345,10085,ºæ,ºæ
31346,10085,ºæ,ºæ
31347,10085,ºæ,ºæ
31348,10085,ºæ,ºæ
31349,10085,ºæ,ºæ
31350,10085,ºæ,ºæ
31351,10086,ºæ,ºæ
31352,10086,ºæ,ºæ
31353,10086,ºæ,ºæ
31354,10086,ºæ,ºæ
31355,10086,ºæ,ºæ
31356,10086,ºæ,ºæ
31357,10086,ºæ,ºæ
31358,10086,ºæ,ºæ
31359,10086,ºæ,ºæ
31360,10086,ºæ,ºæ
31361,10086,ºæ,ºæ
31362,10086,ºæ,ºæ
31363,10087,ºæ,ºæ
31364,10087,ºæ,ºæ
31365,10087,ºæ,ºæ
31366,10087,ºæ,ºæ
30313,10087,ºæ,ºæ
31367,10087,ºæ,ºæ
31368,10087,ºæ,ºæ
31369,10087,ºæ,ºæ
31370,10087,ºæ,ºæ
31371,10087,ºæ,ºæ
31372,10087,ºæ,ºæ
31373,10087,ºæ,ºæ
31374,10087,ºæ,ºæ
31375,10087,ºæ,ºæ
31376,10087,ºæ,ºæ
31377,10087,ºæ,ºæ
31378,10087,ºæ,ºæ
31008,10088,ºæ,ºæ
31288,10088,ºæ,ºæ
31379,10088,ºæ,ºæ
31380,10088,ºæ,ºæ
31381,10088,ºæ,ºæ
31382,10088,ºæ,ºæ
31383,10088,ºæ,ºæ
31384,10088,ºæ,ºæ
31385,10089,ºæ,ºæ
31303,10089,ºæ,ºæ
31386,10089,ºæ,ºæ
31387,10089,ºæ,ºæ
31093,10090,ºæ,ºæ
31087,10090,ºæ,ºæ
31388,10090,ºæ,ºæ
31389,10090,ºæ,ºæ
31390,10090,ºæ,ºæ
31391,10090,ºæ,ºæ
30223,10090,ºæ,ºæ
31392,10090,ºæ,ºæ
31393,10090,ºæ,ºæ
31394,10090,ºæ,ºæ
31395,10090,ºæ,ºæ
31396,10090,ºæ,ºæ
31397,10090,ºæ,ºæ
31398,10090,ºæ,ºæ
31399,10090,ºæ,ºæ
30229,10090,ºæ,ºæ
31400,10090,ºæ,ºæ
31401,10090,ºæ,ºæ
30643,10091,ºæ,ºæ
31402,10091,ºæ,ºæ
31403,10091,ºæ,ºæ
31404,10091,ºæ,ºæ
31405,10091,ºæ,ºæ
31406,10091,ºæ,ºæ
31407,10091,ºæ,ºæ
31408,10091,ºæ,ºæ
30815,10091,ºæ,ºæ
31409,10091,ºæ,ºæ
31410,10091,ºæ,ºæ
31411,10091,ºæ,ºæ
31412,10091,ºæ,ºæ
31413,10091,ºæ,ºæ
31414,10091,ºæ,ºæ
31415,10091,ºæ,ºæ
31416,10091,ºæ,ºæ
31417,10091,ºæ,ºæ
31418,10091,ºæ,ºæ
31419,10091,ºæ,ºæ
30594,10091,ºæ,ºæ
31420,10091,ºæ,ºæ
31421,10091,ºæ,ºæ
31422,10091,ºæ,ºæ
31423,10091,ºæ,ºæ
31424,10091,ºæ,ºæ
31425,10092,ºæ,ºæ
31426,10092,ºæ,ºæ
31427,10092,ºæ,ºæ
31428,10092,ºæ,ºæ
31429,10092,ºæ,ºæ
31430,10092,ºæ,ºæ
31431,10092,ºæ,ºæ
31432,10092,ºæ,ºæ
30424,10093,ºæ,ºæ
31311,10093,ºæ,ºæ
31433,10093,ºæ,ºæ
31434,10093,ºæ,ºæ
31435,10093,ºæ,ºæ
31436,10093,ºæ,ºæ
31437,10093,ºæ,ºæ
31438,10093,ºæ,ºæ
31439,10093,ºæ,ºæ
31440,10093,ºæ,ºæ
31441,10094,ºæ,ºæ
31442,10094,ºæ,ºæ
31443,10094,ºæ,ºæ
31444,10094,ºæ,ºæ
31445,10094,ºæ,ºæ
31446,10094,ºæ,ºæ
31447,10094,ºæ,ºæ
31448,10094,ºæ,ºæ
31449,10094,ºæ,ºæ
30862,10094,ºæ,ºæ
30778,10095,ºæ,ºæ
31450,10095,ºæ,ºæ
31451,10095,ºæ,ºæ
31452,10095,ºæ,ºæ
31453,10095,ºæ,ºæ
31454,10095,ºæ,ºæ
31455,10095,ºæ,ºæ
31076,10095,ºæ,ºæ
31456,10095,ºæ,ºæ
31457,10095,ºæ,ºæ
31458,10095,ºæ,ºæ
31459,10095,ºæ,ºæ
31460,10095,ºæ,ºæ
31461,10095,ºæ,ºæ
31462,10095,ºæ,ºæ
31463,10095,ºæ,ºæ
31464,10095,ºæ,ºæ
31465,10095,ºæ,ºæ
31466,10095,ºæ,ºæ
31467,10095,ºæ,ºæ
31468,10095,ºæ,ºæ
31469,10095,ºæ,ºæ
31470,10095,ºæ,ºæ
31471,10095,ºæ,ºæ
31472,10095,ºæ,ºæ
31473,10095,ºæ,ºæ
31474,10095,ºæ,ºæ
31475,10095,ºæ,ºæ
31476,10095,ºæ,ºæ
31477,10095,ºæ,ºæ
31478,10095,ºæ,ºæ
31479,10095,ºæ,ºæ
31480,10095,ºæ,ºæ
31481,10095,ºæ,ºæ
31482,10095,ºæ,ºæ
31483,10095,ºæ,ºæ
31484,10095,ºæ,ºæ
31485,10095,ºæ,ºæ
31486,10095,ºæ,ºæ
31487,10095,ºæ,ºæ
31488,10095,ºæ,ºæ
31489,10095,ºæ,ºæ
31490,10095,ºæ,ºæ
31491,10095,ºæ,ºæ
31492,10095,ºæ,ºæ
31493,10095,ºæ,ºæ
31494,10095,ºæ,ºæ
31495,10095,ºæ,ºæ
31496,10095,ºæ,ºæ
31497,10095,ºæ,ºæ
31498,10095,ºæ,ºæ
30746,0,ºæ,ºæ
30747,0,ºæ,ºæ
30748,0,ºæ,ºæ
30267,0,ºæ,ºæ
31036,0,ºæ,ºæ
30749,0,ºæ,ºæ
30750,0,ºæ,ºæ
30751,0,ºæ,ºæ
30756,0,ºæ,ºæ
30755,0,ºæ,ºæ
31499,0,ºæ,ºæ
31500,0,ºæ,ºæ
31501,0,ºæ,ºæ
31502,0,ºæ,ºæ
31503,0,ºæ,ºæ
31504,0,ºæ,ºæ
31505,0,ºæ,ºæ
31506,0,ºæ,ºæ
30496,0,ºæ,ºæ
31056,0,ºæ,ºæ
30006,0,ºæ,ºæ
31507,0,ºæ,ºæ
31508,0,ºæ,ºæ
31509,0,ºæ,ºæ
31510,0,ºæ,ºæ
31511,0,ºæ,ºæ
30754,0,ºæ,ºæ
31512,0,ºæ,ºæ
31513,0,ºæ,ºæ
31231,10097,ºæ,ºæ
31326,10097,ºæ,ºæ
31327,10097,ºæ,ºæ
31328,10097,ºæ,ºæ
31329,10097,ºæ,ºæ
30332,10098,ºæ,ºæ
31514,10098,ºæ,ºæ
31515,10098,ºæ,ºæ
31516,10098,ºæ,ºæ
31517,10098,ºæ,ºæ
31518,10098,ºæ,ºæ
31519,10098,ºæ,ºæ
31520,10098,ºæ,ºæ
31521,10098,ºæ,ºæ
31522,10099,ºæ,ºæ
31523,10099,ºæ,ºæ
31524,10099,ºæ,ºæ
31525,10099,ºæ,ºæ
30333,10099,ºæ,ºæ
31526,10099,ºæ,ºæ
31527,10099,ºæ,ºæ
31528,10099,ºæ,ºæ
31529,10100,ºæ,ºæ
31530,10100,ºæ,ºæ
31531,10100,ºæ,ºæ
30866,10100,ºæ,ºæ
31532,10100,ºæ,ºæ
31337,10100,ºæ,ºæ
31533,10100,ºæ,ºæ
31534,10100,ºæ,ºæ
31535,10100,ºæ,ºæ
31536,10100,ºæ,ºæ
31537,10100,ºæ,ºæ
31538,10100,ºæ,ºæ
31539,10100,ºæ,ºæ
31540,10100,ºæ,ºæ
31541,10100,ºæ,ºæ
31542,10100,ºæ,ºæ
31543,10100,ºæ,ºæ
31544,10100,ºæ,ºæ
31545,10101,ºæ,ºæ
30310,10101,ºæ,ºæ
31546,10101,ºæ,ºæ
31547,10101,ºæ,ºæ
31548,10101,ºæ,ºæ
31549,10101,ºæ,ºæ
31550,10101,ºæ,ºæ
31551,10102,ºæ,ºæ
31552,10102,ºæ,ºæ
31553,10102,ºæ,ºæ
31554,10102,ºæ,ºæ
31555,10102,ºæ,ºæ
31556,10102,ºæ,ºæ
30255,10103,ºæ,ºæ
30067,10103,ºæ,ºæ
31557,10103,ºæ,ºæ
31558,10103,ºæ,ºæ
31559,10103,ºæ,ºæ
31560,10103,ºæ,ºæ
31561,10103,ºæ,ºæ
31562,10103,ºæ,ºæ
31563,10103,ºæ,ºæ
31564,10103,ºæ,ºæ
31565,10103,ºæ,ºæ
31566,10103,ºæ,ºæ
30258,10103,ºæ,ºæ
31567,10103,ºæ,ºæ
31568,10103,ºæ,ºæ
30264,10103,ºæ,ºæ
31569,10103,ºæ,ºæ
31570,10103,ºæ,ºæ
30001,10104,ºæ,ºæ
31571,10104,ºæ,ºæ
31156,10104,ºæ,ºæ
31572,10104,ºæ,ºæ
31248,10104,ºæ,ºæ
30006,10104,ºæ,ºæ
30004,10104,ºæ,ºæ
30007,10104,ºæ,ºæ
31573,10104,ºæ,ºæ
31574,10104,ºæ,ºæ
31575,10104,ºæ,ºæ
30012,10104,ºæ,ºæ
31576,10104,ºæ,ºæ
31577,10104,ºæ,ºæ
31578,10104,ºæ,ºæ
31579,10104,ºæ,ºæ
30010,10104,ºæ,ºæ
30660,10104,ºæ,ºæ
31580,10104,ºæ,ºæ
31581,10104,ºæ,ºæ
31476,10105,ºæ,ºæ
31582,10105,ºæ,ºæ
31583,10105,ºæ,ºæ
31336,10105,ºæ,ºæ
31584,10105,ºæ,ºæ
31585,10105,ºæ,ºæ
31586,10105,ºæ,ºæ
31587,10105,ºæ,ºæ
31588,10105,ºæ,ºæ
31589,10105,ºæ,ºæ
31590,10105,ºæ,ºæ
31591,10105,ºæ,ºæ
31592,10105,ºæ,ºæ
31593,10105,ºæ,ºæ
31594,10105,ºæ,ºæ
31595,10106,ºæ,ºæ
31596,10106,ºæ,ºæ
